"REF_DATE","GEO","DGUID","Gender","Age group","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2024","British Columbia and Yukon Region","","Total, all genders","30 to 39 years","Yes, hospitalized","Number","223","units","0","v1478296232","6.1.4.2","2604","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","30 to 39 years","No, hospitalized","Number","223","units","0","v1478296233","6.1.4.3","58168","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","30 to 39 years","Not stated, hospitalized","Number","223","units","0","v1478296234","6.1.4.4","10924","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","30 to 39 years","Total, by intensive care unit admittance","Number","223","units","0","v1478296235","6.1.4.5","71696","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","30 to 39 years","Yes, intensive care unit","Number","223","units","0","v1478296236","6.1.4.6","459","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","30 to 39 years","No, intensive care unit","Number","223","units","0","v1478296237","6.1.4.7","60313","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","30 to 39 years","Not stated, intensive care unit","Number","223","units","0","v1478296238","6.1.4.8","10924","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","30 to 39 years","Total, by death status","Number","223","units","0","v1478296239","6.1.4.9","71696","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","30 to 39 years","Yes, deceased","Number","223","units","0","v1478296240","6.1.4.10","0","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","30 to 39 years","No, not deceased","Number","223","units","0","v1478296241","6.1.4.11","0","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","30 to 39 years","Not stated, deceased","Number","223","units","0","v1478296242","6.1.4.12","71696","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","40 to 49 years","Total, by hospitalization status","Number","223","units","0","v1478296243","6.1.5.1","55283","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","40 to 49 years","Yes, hospitalized","Number","223","units","0","v1478296244","6.1.5.2","2496","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","40 to 49 years","No, hospitalized","Number","223","units","0","v1478296245","6.1.5.3","44781","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","40 to 49 years","Not stated, hospitalized","Number","223","units","0","v1478296246","6.1.5.4","8006","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","40 to 49 years","Total, by intensive care unit admittance","Number","223","units","0","v1478296247","6.1.5.5","55283","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","40 to 49 years","Yes, intensive care unit","Number","223","units","0","v1478296248","6.1.5.6","595","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","40 to 49 years","No, intensive care unit","Number","223","units","0","v1478296249","6.1.5.7","46682","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","40 to 49 years","Not stated, intensive care unit","Number","223","units","0","v1478296250","6.1.5.8","8006","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","40 to 49 years","Total, by death status","Number","223","units","0","v1478296251","6.1.5.9","55283","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","40 to 49 years","Yes, deceased","Number","223","units","0","v1478296252","6.1.5.10","0","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","40 to 49 years","No, not deceased","Number","223","units","0","v1478296253","6.1.5.11","0","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","40 to 49 years","Not stated, deceased","Number","223","units","0","v1478296254","6.1.5.12","55283","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","50 to 59 years","Total, by hospitalization status","Number","223","units","0","v1478296255","6.1.6.1","45769","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","50 to 59 years","Yes, hospitalized","Number","223","units","0","v1478296256","6.1.6.2","3832","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","50 to 59 years","No, hospitalized","Number","223","units","0","v1478296257","6.1.6.3","36682","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","50 to 59 years","Not stated, hospitalized","Number","223","units","0","v1478296258","6.1.6.4","5255","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","50 to 59 years","Total, by intensive care unit admittance","Number","223","units","0","v1478296259","6.1.6.5","45769","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","50 to 59 years","Yes, intensive care unit","Number","223","units","0","v1478296260","6.1.6.6","1207","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","50 to 59 years","No, intensive care unit","Number","223","units","0","v1478296261","6.1.6.7","39307","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","50 to 59 years","Not stated, intensive care unit","Number","223","units","0","v1478296262","6.1.6.8","5255","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","50 to 59 years","Total, by death status","Number","223","units","0","v1478296263","6.1.6.9","45769","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","50 to 59 years","Yes, deceased","Number","223","units","0","v1478296264","6.1.6.10","219","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","50 to 59 years","No, not deceased","Number","223","units","0","v1478296265","6.1.6.11","0","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","50 to 59 years","Not stated, deceased","Number","223","units","0","v1478296266","6.1.6.12","45550","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","60 to 69 years","Total, by hospitalization status","Number","223","units","0","v1478296267","6.1.7.1","33355","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","60 to 69 years","Yes, hospitalized","Number","223","units","0","v1478296268","6.1.7.2","5720","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","60 to 69 years","No, hospitalized","Number","223","units","0","v1478296269","6.1.7.3","25012","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","60 to 69 years","Not stated, hospitalized","Number","223","units","0","v1478296270","6.1.7.4","2623","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","60 to 69 years","Total, by intensive care unit admittance","Number","223","units","0","v1478296271","6.1.7.5","33355","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","60 to 69 years","Yes, intensive care unit","Number","223","units","0","v1478296272","6.1.7.6","1751","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","60 to 69 years","No, intensive care unit","Number","223","units","0","v1478296273","6.1.7.7","28981","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","60 to 69 years","Not stated, intensive care unit","Number","223","units","0","v1478296274","6.1.7.8","2623","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","60 to 69 years","Total, by death status","Number","223","units","0","v1478296275","6.1.7.9","33355","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","60 to 69 years","Yes, deceased","Number","223","units","0","v1478296276","6.1.7.10","598","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","60 to 69 years","No, not deceased","Number","223","units","0","v1478296277","6.1.7.11","0","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","60 to 69 years","Not stated, deceased","Number","223","units","0","v1478296278","6.1.7.12","32757","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","70 to 79 years","Total, by hospitalization status","Number","223","units","0","v1478296279","6.1.8.1","22417","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","70 to 79 years","Yes, hospitalized","Number","223","units","0","v1478296280","6.1.8.2","7339","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","70 to 79 years","No, hospitalized","Number","223","units","0","v1478296281","6.1.8.3","13824","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","70 to 79 years","Not stated, hospitalized","Number","223","units","0","v1478296282","6.1.8.4","1254","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","70 to 79 years","Total, by intensive care unit admittance","Number","223","units","0","v1478296283","6.1.8.5","22417","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","70 to 79 years","Yes, intensive care unit","Number","223","units","0","v1478296284","6.1.8.6","1685","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","70 to 79 years","No, intensive care unit","Number","223","units","0","v1478296285","6.1.8.7","19478","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","70 to 79 years","Not stated, intensive care unit","Number","223","units","0","v1478296286","6.1.8.8","1254","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","70 to 79 years","Total, by death status","Number","223","units","0","v1478296287","6.1.8.9","22417","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","70 to 79 years","Yes, deceased","Number","223","units","0","v1478296288","6.1.8.10","1184","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","70 to 79 years","No, not deceased","Number","223","units","0","v1478296289","6.1.8.11","0","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","70 to 79 years","Not stated, deceased","Number","223","units","0","v1478296290","6.1.8.12","21233","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","80 years and over","Total, by hospitalization status","Number","223","units","0","v1478296291","6.1.9.1","29557","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","80 years and over","Yes, hospitalized","Number","223","units","0","v1478296292","6.1.9.2","10697","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","80 years and over","No, hospitalized","Number","223","units","0","v1478296293","6.1.9.3","17925","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","80 years and over","Not stated, hospitalized","Number","223","units","0","v1478296294","6.1.9.4","935","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","80 years and over","Total, by intensive care unit admittance","Number","223","units","0","v1478296295","6.1.9.5","29557","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","80 years and over","Yes, intensive care unit","Number","223","units","0","v1478296296","6.1.9.6","963","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","80 years and over","No, intensive care unit","Number","223","units","0","v1478296297","6.1.9.7","27659","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","80 years and over","Not stated, intensive care unit","Number","223","units","0","v1478296298","6.1.9.8","935","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","80 years and over","Total, by death status","Number","223","units","0","v1478296299","6.1.9.9","29557","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","80 years and over","Yes, deceased","Number","223","units","0","v1478296300","6.1.9.10","3240","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","80 years and over","No, not deceased","Number","223","units","0","v1478296301","6.1.9.11","0","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","80 years and over","Not stated, deceased","Number","223","units","0","v1478296302","6.1.9.12","26317","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","Not stated, age group","Total, by hospitalization status","Number","223","units","0","v1478296303","6.1.10.1","315","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","Not stated, age group","Yes, hospitalized","Number","223","units","0","v1478296304","6.1.10.2","182","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","Not stated, age group","No, hospitalized","Number","223","units","0","v1478296305","6.1.10.3","119","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","Not stated, age group","Not stated, hospitalized","Number","223","units","0","v1478296306","6.1.10.4","14","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","Not stated, age group","Total, by intensive care unit admittance","Number","223","units","0","v1478296307","6.1.10.5","315","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","Not stated, age group","Yes, intensive care unit","Number","223","units","0","v1478296308","6.1.10.6","137","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","Not stated, age group","No, intensive care unit","Number","223","units","0","v1478296309","6.1.10.7","164","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","Not stated, age group","Not stated, intensive care unit","Number","223","units","0","v1478296310","6.1.10.8","14","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","Not stated, age group","Total, by death status","Number","223","units","0","v1478296311","6.1.10.9","315","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","Not stated, age group","Yes, deceased","Number","223","units","0","v1478296312","6.1.10.10","208","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","Not stated, age group","No, not deceased","Number","223","units","0","v1478296313","6.1.10.11","0","","","","0"
"2024","British Columbia and Yukon Region","","Total, all genders","Not stated, age group","Not stated, deceased","Number","223","units","0","v1478296314","6.1.10.12","107","","","","0"
"2024","British Columbia and Yukon Region","","Male","Total, all age groups","Total, by hospitalization status","Number","223","units","0","v1478296315","6.2.1.1","191459","","","","0"
"2024","British Columbia and Yukon Region","","Male","Total, all age groups","Yes, hospitalized","Number","223","units","0","v1478296316","6.2.1.2","19394","","","","0"
"2024","British Columbia and Yukon Region","","Male","Total, all age groups","No, hospitalized","Number","223","units","0","v1478296317","6.2.1.3","150149","","","","0"
"2024","British Columbia and Yukon Region","","Male","Total, all age groups","Not stated, hospitalized","Number","223","units","0","v1478296318","6.2.1.4","21916","","","","0"
"2024","British Columbia and Yukon Region","","Male","Total, all age groups","Total, by intensive care unit admittance","Number","223","units","0","v1478296319","6.2.1.5","191459","","","","0"
"2024","British Columbia and Yukon Region","","Male","Total, all age groups","Yes, intensive care unit","Number","223","units","0","v1478296320","6.2.1.6","4499","","","","0"
"2024","British Columbia and Yukon Region","","Male","Total, all age groups","No, intensive care unit","Number","223","units","0","v1478296321","6.2.1.7","165044","","","","0"
"2024","British Columbia and Yukon Region","","Male","Total, all age groups","Not stated, intensive care unit","Number","223","units","0","v1478296322","6.2.1.8","21916","","","","0"
"2024","British Columbia and Yukon Region","","Male","Total, all age groups","Total, by death status","Number","223","units","0","v1478296323","6.2.1.9","191459","","","","0"
"2024","British Columbia and Yukon Region","","Male","Total, all age groups","Yes, deceased","Number","223","units","0","v1478296324","6.2.1.10","3072","","","","0"
"2024","British Columbia and Yukon Region","","Male","Total, all age groups","No, not deceased","Number","223","units","0","v1478296325","6.2.1.11","0","","","","0"
"2024","British Columbia and Yukon Region","","Male","Total, all age groups","Not stated, deceased","Number","223","units","0","v1478296326","6.2.1.12","188387","","","","0"
"2024","British Columbia and Yukon Region","","Male","0 to 19 years","Total, by hospitalization status","Number","223","units","0","v1478296327","6.2.2.1","34686","","","","0"
"2024","British Columbia and Yukon Region","","Male","0 to 19 years","Yes, hospitalized","Number","223","units","0","v1478296328","6.2.2.2","562","","","","0"
"2024","British Columbia and Yukon Region","","Male","0 to 19 years","No, hospitalized","Number","223","units","0","v1478296329","6.2.2.3","28477","","","","0"
"2024","British Columbia and Yukon Region","","Male","0 to 19 years","Not stated, hospitalized","Number","223","units","0","v1478296330","6.2.2.4","5647","","","","0"
"2024","British Columbia and Yukon Region","","Male","0 to 19 years","Total, by intensive care unit admittance","Number","223","units","0","v1478296331","6.2.2.5","34686","","","","0"
"2024","British Columbia and Yukon Region","","Male","0 to 19 years","Yes, intensive care unit","Number","223","units","0","v1478296332","6.2.2.6","77","","","","0"
"2024","British Columbia and Yukon Region","","Male","0 to 19 years","No, intensive care unit","Number","223","units","0","v1478296333","6.2.2.7","28962","","","","0"
"2024","British Columbia and Yukon Region","","Male","0 to 19 years","Not stated, intensive care unit","Number","223","units","0","v1478296334","6.2.2.8","5647","","","","0"
"2024","British Columbia and Yukon Region","","Male","0 to 19 years","Total, by death status","Number","223","units","0","v1478296335","6.2.2.9","34686","","","","0"
"2024","British Columbia and Yukon Region","","Male","0 to 19 years","Yes, deceased","Number","223","units","0","v1478296336","6.2.2.10","0","","","","0"
"2024","British Columbia and Yukon Region","","Male","0 to 19 years","No, not deceased","Number","223","units","0","v1478296337","6.2.2.11","0","","","","0"
"2024","British Columbia and Yukon Region","","Male","0 to 19 years","Not stated, deceased","Number","223","units","0","v1478296338","6.2.2.12","34686","","","","0"
"2024","British Columbia and Yukon Region","","Male","20 to 29 years","Total, by hospitalization status","Number","223","units","0","v1478296339","6.2.3.1","34952","","","","0"
"2024","British Columbia and Yukon Region","","Male","20 to 29 years","Yes, hospitalized","Number","223","units","0","v1478296340","6.2.3.2","595","","","","0"
"2024","British Columbia and Yukon Region","","Male","20 to 29 years","No, hospitalized","Number","223","units","0","v1478296341","6.2.3.3","30347","","","","0"
"2024","British Columbia and Yukon Region","","Male","20 to 29 years","Not stated, hospitalized","Number","223","units","0","v1478296342","6.2.3.4","4010","","","","0"
"2024","British Columbia and Yukon Region","","Male","20 to 29 years","Total, by intensive care unit admittance","Number","223","units","0","v1478296343","6.2.3.5","34952","","","","0"
"2024","British Columbia and Yukon Region","","Male","20 to 29 years","Yes, intensive care unit","Number","223","units","0","v1478296344","6.2.3.6","118","","","","0"
"2024","British Columbia and Yukon Region","","Male","20 to 29 years","No, intensive care unit","Number","223","units","0","v1478296345","6.2.3.7","30824","","","","0"
"2024","British Columbia and Yukon Region","","Male","20 to 29 years","Not stated, intensive care unit","Number","223","units","0","v1478296346","6.2.3.8","4010","","","","0"
"2024","British Columbia and Yukon Region","","Male","20 to 29 years","Total, by death status","Number","223","units","0","v1478296347","6.2.3.9","34952","","","","0"
"2024","British Columbia and Yukon Region","","Male","20 to 29 years","Yes, deceased","Number","223","units","0","v1478296348","6.2.3.10","0","","","","0"
"2024","British Columbia and Yukon Region","","Male","20 to 29 years","No, not deceased","Number","223","units","0","v1478296349","6.2.3.11","0","","","","0"
"2024","British Columbia and Yukon Region","","Male","20 to 29 years","Not stated, deceased","Number","223","units","0","v1478296350","6.2.3.12","34952","","","","0"
"2024","British Columbia and Yukon Region","","Male","30 to 39 years","Total, by hospitalization status","Number","223","units","0","v1478296351","6.2.4.1","32766","","","","0"
"2024","British Columbia and Yukon Region","","Male","30 to 39 years","Yes, hospitalized","Number","223","units","0","v1478296352","6.2.4.2","1095","","","","0"
"2024","British Columbia and Yukon Region","","Male","30 to 39 years","No, hospitalized","Number","223","units","0","v1478296353","6.2.4.3","27301","","","","0"
"2024","British Columbia and Yukon Region","","Male","30 to 39 years","Not stated, hospitalized","Number","223","units","0","v1478296354","6.2.4.4","4370","","","","0"
"2024","British Columbia and Yukon Region","","Male","30 to 39 years","Total, by intensive care unit admittance","Number","223","units","0","v1478296355","6.2.4.5","32766","","","","0"
"2024","British Columbia and Yukon Region","","Male","30 to 39 years","Yes, intensive care unit","Number","223","units","0","v1478296356","6.2.4.6","291","","","","0"
"2024","British Columbia and Yukon Region","","Male","30 to 39 years","No, intensive care unit","Number","223","units","0","v1478296357","6.2.4.7","28105","","","","0"
"2024","British Columbia and Yukon Region","","Male","30 to 39 years","Not stated, intensive care unit","Number","223","units","0","v1478296358","6.2.4.8","4370","","","","0"
"2024","British Columbia and Yukon Region","","Male","30 to 39 years","Total, by death status","Number","223","units","0","v1478296359","6.2.4.9","32766","","","","0"
"2024","British Columbia and Yukon Region","","Male","30 to 39 years","Yes, deceased","Number","223","units","0","v1478296360","6.2.4.10","0","","","","0"
"2024","British Columbia and Yukon Region","","Male","30 to 39 years","No, not deceased","Number","223","units","0","v1478296361","6.2.4.11","0","","","","0"
"2024","British Columbia and Yukon Region","","Male","30 to 39 years","Not stated, deceased","Number","223","units","0","v1478296362","6.2.4.12","32766","","","","0"
"2024","British Columbia and Yukon Region","","Male","40 to 49 years","Total, by hospitalization status","Number","223","units","0","v1478296363","6.2.5.1","25194","","","","0"
"2024","British Columbia and Yukon Region","","Male","40 to 49 years","Yes, hospitalized","Number","223","units","0","v1478296364","6.2.5.2","1357","","","","0"
"2024","British Columbia and Yukon Region","","Male","40 to 49 years","No, hospitalized","Number","223","units","0","v1478296365","6.2.5.3","20589","","","","0"
"2024","British Columbia and Yukon Region","","Male","40 to 49 years","Not stated, hospitalized","Number","223","units","0","v1478296366","6.2.5.4","3248","","","","0"
"2024","British Columbia and Yukon Region","","Male","40 to 49 years","Total, by intensive care unit admittance","Number","223","units","0","v1478296367","6.2.5.5","25194","","","","0"
"2024","British Columbia and Yukon Region","","Male","40 to 49 years","Yes, intensive care unit","Number","223","units","0","v1478296368","6.2.5.6","346","","","","0"
"2024","British Columbia and Yukon Region","","Male","40 to 49 years","No, intensive care unit","Number","223","units","0","v1478296369","6.2.5.7","21600","","","","0"
"2024","British Columbia and Yukon Region","","Male","40 to 49 years","Not stated, intensive care unit","Number","223","units","0","v1478296370","6.2.5.8","3248","","","","0"
"2024","British Columbia and Yukon Region","","Male","40 to 49 years","Total, by death status","Number","223","units","0","v1478296371","6.2.5.9","25194","","","","0"
"2024","British Columbia and Yukon Region","","Male","40 to 49 years","Yes, deceased","Number","223","units","0","v1478296372","6.2.5.10","0","","","","0"
"2024","British Columbia and Yukon Region","","Male","40 to 49 years","No, not deceased","Number","223","units","0","v1478296373","6.2.5.11","0","","","","0"
"2024","British Columbia and Yukon Region","","Male","40 to 49 years","Not stated, deceased","Number","223","units","0","v1478296374","6.2.5.12","25194","","","","0"
"2024","British Columbia and Yukon Region","","Male","50 to 59 years","Total, by hospitalization status","Number","223","units","0","v1478296375","6.2.6.1","22008","","","","0"
"2024","British Columbia and Yukon Region","","Male","50 to 59 years","Yes, hospitalized","Number","223","units","0","v1478296376","6.2.6.2","2356","","","","0"
"2024","British Columbia and Yukon Region","","Male","50 to 59 years","No, hospitalized","Number","223","units","0","v1478296377","6.2.6.3","17388","","","","0"
"2024","British Columbia and Yukon Region","","Male","50 to 59 years","Not stated, hospitalized","Number","223","units","0","v1478296378","6.2.6.4","2264","","","","0"
"2024","British Columbia and Yukon Region","","Male","50 to 59 years","Total, by intensive care unit admittance","Number","223","units","0","v1478296379","6.2.6.5","22008","","","","0"
"2024","British Columbia and Yukon Region","","Male","50 to 59 years","Yes, intensive care unit","Number","223","units","0","v1478296380","6.2.6.6","806","","","","0"
"2024","British Columbia and Yukon Region","","Male","50 to 59 years","No, intensive care unit","Number","223","units","0","v1478296381","6.2.6.7","18938","","","","0"
"2024","British Columbia and Yukon Region","","Male","50 to 59 years","Not stated, intensive care unit","Number","223","units","0","v1478296382","6.2.6.8","2264","","","","0"
"2024","British Columbia and Yukon Region","","Male","50 to 59 years","Total, by death status","Number","223","units","0","v1478296383","6.2.6.9","22008","","","","0"
"2024","British Columbia and Yukon Region","","Male","50 to 59 years","Yes, deceased","Number","223","units","0","v1478296384","6.2.6.10","130","","","","0"
"2024","British Columbia and Yukon Region","","Male","50 to 59 years","No, not deceased","Number","223","units","0","v1478296385","6.2.6.11","0","","","","0"
"2024","British Columbia and Yukon Region","","Male","50 to 59 years","Not stated, deceased","Number","223","units","0","v1478296386","6.2.6.12","21878","","","","0"
"2024","British Columbia and Yukon Region","","Male","60 to 69 years","Total, by hospitalization status","Number","223","units","0","v1478296387","6.2.7.1","17107","","","","0"
"2024","British Columbia and Yukon Region","","Male","60 to 69 years","Yes, hospitalized","Number","223","units","0","v1478296388","6.2.7.2","3414","","","","0"
"2024","British Columbia and Yukon Region","","Male","60 to 69 years","No, hospitalized","Number","223","units","0","v1478296389","6.2.7.3","12448","","","","0"
"2024","British Columbia and Yukon Region","","Male","60 to 69 years","Not stated, hospitalized","Number","223","units","0","v1478296390","6.2.7.4","1245","","","","0"
"2024","British Columbia and Yukon Region","","Male","60 to 69 years","Total, by intensive care unit admittance","Number","223","units","0","v1478296391","6.2.7.5","17107","","","","0"
"2024","British Columbia and Yukon Region","","Male","60 to 69 years","Yes, intensive care unit","Number","223","units","0","v1478296392","6.2.7.6","1112","","","","0"
"2024","British Columbia and Yukon Region","","Male","60 to 69 years","No, intensive care unit","Number","223","units","0","v1478296393","6.2.7.7","14750","","","","0"
"2024","British Columbia and Yukon Region","","Male","60 to 69 years","Not stated, intensive care unit","Number","223","units","0","v1478296394","6.2.7.8","1245","","","","0"
"2024","British Columbia and Yukon Region","","Male","60 to 69 years","Total, by death status","Number","223","units","0","v1478296395","6.2.7.9","17107","","","","0"
"2024","British Columbia and Yukon Region","","Male","60 to 69 years","Yes, deceased","Number","223","units","0","v1478296396","6.2.7.10","381","","","","0"
"2024","British Columbia and Yukon Region","","Male","60 to 69 years","No, not deceased","Number","223","units","0","v1478296397","6.2.7.11","0","","","","0"
"2024","British Columbia and Yukon Region","","Male","60 to 69 years","Not stated, deceased","Number","223","units","0","v1478296398","6.2.7.12","16726","","","","0"
"2024","British Columbia and Yukon Region","","Male","70 to 79 years","Total, by hospitalization status","Number","223","units","0","v1478296399","6.2.8.1","11838","","","","0"
"2024","British Columbia and Yukon Region","","Male","70 to 79 years","Yes, hospitalized","Number","223","units","0","v1478296400","6.2.8.2","4302","","","","0"
"2024","British Columbia and Yukon Region","","Male","70 to 79 years","No, hospitalized","Number","223","units","0","v1478296401","6.2.8.3","6840","","","","0"
"2024","British Columbia and Yukon Region","","Male","70 to 79 years","Not stated, hospitalized","Number","223","units","0","v1478296402","6.2.8.4","696","","","","0"
"2024","British Columbia and Yukon Region","","Male","70 to 79 years","Total, by intensive care unit admittance","Number","223","units","0","v1478296403","6.2.8.5","11838","","","","0"
"2024","British Columbia and Yukon Region","","Male","70 to 79 years","Yes, intensive care unit","Number","223","units","0","v1478296404","6.2.8.6","1081","","","","0"
"2024","British Columbia and Yukon Region","","Male","70 to 79 years","No, intensive care unit","Number","223","units","0","v1478296405","6.2.8.7","10061","","","","0"
"2024","British Columbia and Yukon Region","","Male","70 to 79 years","Not stated, intensive care unit","Number","223","units","0","v1478296406","6.2.8.8","696","","","","0"
"2024","British Columbia and Yukon Region","","Male","70 to 79 years","Total, by death status","Number","223","units","0","v1478296407","6.2.8.9","11838","","","","0"
"2024","British Columbia and Yukon Region","","Male","70 to 79 years","Yes, deceased","Number","223","units","0","v1478296408","6.2.8.10","744","","","","0"
"2024","British Columbia and Yukon Region","","Male","70 to 79 years","No, not deceased","Number","223","units","0","v1478296409","6.2.8.11","0","","","","0"
"2024","British Columbia and Yukon Region","","Male","70 to 79 years","Not stated, deceased","Number","223","units","0","v1478296410","6.2.8.12","11094","","","","0"
"2024","British Columbia and Yukon Region","","Male","80 years and over","Total, by hospitalization status","Number","223","units","0","v1478296411","6.2.9.1","12737","","","","0"
"2024","British Columbia and Yukon Region","","Male","80 years and over","Yes, hospitalized","Number","223","units","0","v1478296412","6.2.9.2","5612","","","","0"
"2024","British Columbia and Yukon Region","","Male","80 years and over","No, hospitalized","Number","223","units","0","v1478296413","6.2.9.3","6698","","","","0"
"2024","British Columbia and Yukon Region","","Male","80 years and over","Not stated, hospitalized","Number","223","units","0","v1478296414","6.2.9.4","427","","","","0"
"2024","British Columbia and Yukon Region","","Male","80 years and over","Total, by intensive care unit admittance","Number","223","units","0","v1478296415","6.2.9.5","12737","","","","0"
"2024","British Columbia and Yukon Region","","Male","80 years and over","Yes, intensive care unit","Number","223","units","0","v1478296416","6.2.9.6","591","","","","0"
"2024","British Columbia and Yukon Region","","Male","80 years and over","No, intensive care unit","Number","223","units","0","v1478296417","6.2.9.7","11719","","","","0"
"2024","British Columbia and Yukon Region","","Male","80 years and over","Not stated, intensive care unit","Number","223","units","0","v1478296418","6.2.9.8","427","","","","0"
"2024","British Columbia and Yukon Region","","Male","80 years and over","Total, by death status","Number","223","units","0","v1478296419","6.2.9.9","12737","","","","0"
"2024","British Columbia and Yukon Region","","Male","80 years and over","Yes, deceased","Number","223","units","0","v1478296420","6.2.9.10","1689","","","","0"
"2024","British Columbia and Yukon Region","","Male","80 years and over","No, not deceased","Number","223","units","0","v1478296421","6.2.9.11","0","","","","0"
"2024","British Columbia and Yukon Region","","Male","80 years and over","Not stated, deceased","Number","223","units","0","v1478296422","6.2.9.12","11048","","","","0"
"2024","British Columbia and Yukon Region","","Male","Not stated, age group","Total, by hospitalization status","Number","223","units","0","v1478296423","6.2.10.1","171","","","","0"
"2024","British Columbia and Yukon Region","","Male","Not stated, age group","Yes, hospitalized","Number","223","units","0","v1478296424","6.2.10.2","101","","","","0"
